Name	Length	EffectiveLength	TPM	NumReads
FBtr0335281	1199	1025.402	0.355707	2.805
FBtr0290216	733	559.671	0.013660	0.059
FBtr0335280	740	566.668	0.013688	0.060
FBtr0077120	1711	1537.402	18.680821	220.830
FBtr0081676	887	713.595	0.000000	0.000
FBtr0076639	2093	1919.402	0.271032	4.000
FBtr0079280	1148	974.402	0.000000	0.000
FBtr0304827	5797	5623.402	0.080101	3.463
FBtr0433494	6405	6231.402	0.179811	8.615
FBtr0333832	6581	6407.402	0.106238	5.234
FBtr0433497	5654	5480.402	0.155385	6.548
FBtr0333833	6118	5944.402	0.067761	3.097
FBtr0433496	5848	5674.402	0.078971	3.446
FBtr0304826	8410	8236.402	0.080916	5.124
FBtr0433495	8302	8128.402	0.077998	4.875
FBtr0433493	8251	8077.402	0.078776	4.893
FBtr0300808	2019	1845.402	0.000000	0.000
FBtr0300809	4061	3887.402	0.000000	0.000
FBtr0301700	4064	3890.402	0.000000	0.000
FBtr0072287	5108	4934.402	30.362932	1152.000
FBtr0343633	2816	2642.402	5.240438	106.473
FBtr0074281	2640	2466.402	66.072012	1253.013
FBtr0343632	2730	2556.402	2.237411	43.979
FBtr0074279	3898	3724.402	36.424665	1043.101
FBtr0074280	3895	3721.402	3.207113	91.769
FBtr0072238	1035	861.402	0.000000	0.000
FBtr0308073	1317	1143.402	1.359023	11.948
FBtr0082360	764	590.658	87.428423	397.066
FBtr0082361	1024	850.402	0.150755	0.986
FBtr0079938	1428	1254.402	3.110358	30.000
FBtr0077227	1279	1105.402	169.231592	1438.387
FBtr0091702	1278	1104.402	7.255540	61.613
FBtr0074882	2425	2251.402	15.058292	260.677
FBtr0332153	3588	3414.402	2.529232	66.401
FBtr0310476	2042	1868.402	6.917067	99.373
FBtr0100666	2416	2242.402	7.711975	132.970
FBtr0332726	2033	1859.402	4.388121	62.737
FBtr0080287	1089	915.402	14.642287	103.061
FBtr0309307	5887	5713.402	0.035144	1.544
FBtr0300898	5037	4863.402	0.012197	0.456
FBtr0080024	1050	876.402	8.506376	57.322
FBtr0077389	2263	2089.402	93.989805	1510.000
FBtr0290204	1958	1784.402	0.000000	0.000
FBtr0086689	848	674.610	34.232493	177.568
FBtr0306636	1574	1400.402	12.125075	130.560
FBtr0086687	1472	1298.402	14.893875	148.693
FBtr0086690	2195	2021.402	0.703932	10.941
FBtr0086686	1532	1358.402	0.894075	9.338
FBtr0340359	2225	2051.402	0.975495	15.387
FBtr0301148	981	807.547	77.953297	484.035
FBtr0086684	908	734.586	0.371762	2.100
FBtr0306637	2237	2063.402	1.335010	21.181
FBtr0301149	1514	1340.402	0.698248	7.196
FBtr0086600	1106	932.402	3.219606	23.082
FBtr0331978	1118	944.402	21.196172	153.918
FBtr0078769	621	447.727	4253.750361	14644.000
FBtr0070712	1878	1704.402	0.915662	12.000
FBtr0343263	1108	934.402	0.000000	0.000
FBtr0343264	928	754.584	0.000000	0.000
FBtr0072024	920	746.585	0.000000	0.000
FBtr0113111	979	805.550	0.000000	0.000
FBtr0333452	4664	4490.402	0.280920	9.699
FBtr0333450	3996	3822.402	0.153037	4.498
FBtr0333451	4043	3869.402	0.149005	4.433
FBtr0300831	4092	3918.402	0.145029	4.370
FBtr0076303	1640	1466.402	1.307670	14.744
FBtr0076302	1655	1481.402	1.270661	14.474
FBtr0076301	2049	1875.402	68.708359	990.782
FBtr0077098	1123	949.402	94.269601	688.170
FBtr0070552	1047	873.402	0.297812	2.000
FBtr0075818	1346	1172.402	29.618331	267.000
FBtr0088789	1908	1734.402	5.323955	71.000
FBtr0304960	503	329.785	0.000000	0.000
FBtr0075249	843	669.612	0.194224	1.000
FBtr0084104	1804	1630.402	238.103002	2984.927
FBtr0336911	2177	2003.402	7.806012	120.246
FBtr0088974	1597	1423.402	15.985153	174.952
FBtr0100360	4963	4789.402	0.536732	19.766
FBtr0110880	2920	2746.402	0.100825	2.129
FBtr0334105	2225	2051.402	0.142907	2.254
FBtr0301185	2946	2772.402	0.099204	2.115
FBtr0110881	4262	4088.402	1.582141	49.736
FBtr0336928	1138	964.402	0.121547	0.901
FBtr0072107	995	821.531	0.173930	1.099
FBtr0085786	2956	2782.402	17.548680	375.438
FBtr0085785	3082	2908.402	0.995416	22.260
FBtr0334549	2894	2720.402	2.485914	51.999
FBtr0334550	3020	2846.402	0.699186	15.303
FBtr0340191	4545	4371.402	6.570512	220.848
FBtr0073848	4477	4303.402	61.233036	2026.152
FBtr0078387	3371	3197.402	9.470637	232.836
FBtr0087487	2027	1853.402	15.788421	225.000
FBtr0083735	2688	2514.402	0.145103	2.805
FBtr0332539	2448	2274.402	0.183068	3.202
FBtr0077790	977	803.552	0.000000	0.000
FBtr0331440	941	767.583	0.000000	0.000
FBtr0331439	971	797.559	0.000000	0.000
FBtr0082634	1746	1572.402	20.264147	245.000
FBtr0079612	1320	1146.402	7.776174	68.545
FBtr0087980	1799	1625.402	0.039852	0.498
FBtr0087979	1558	1384.402	0.047154	0.502
FBtr0072044	1063	889.402	0.000000	0.000
FBtr0343206	1072	898.402	0.000000	0.000
FBtr0072043	1160	986.402	0.000000	0.000
FBtr0075225	1132	958.402	0.000000	0.000
FBtr0112489	446	272.826	10.350872	21.714
FBtr0339263	740	566.668	0.086639	0.378
FBtr0301018	2276	2102.402	0.866040	14.000
FBtr0302526	640	466.704	3.901330	14.000
FBtr0100009	3280	3106.402	6.489329	155.000
FBtr0089901	2338	2164.402	0.558348	9.292
FBtr0089902	1803	1629.402	0.365147	4.575
FBtr0300562	2617	2443.402	4.996967	93.881
FBtr0089900	2125	1951.402	0.549346	8.243
FBtr0089904	2355	2181.402	0.701579	11.768
FBtr0301521	2467	2293.402	1.104151	19.471
FBtr0089905	2568	2394.402	0.693701	12.772
FBtr0345390	5214	5040.402	0.781711	30.296
FBtr0331425	3556	3382.402	3.861688	100.433
FBtr0332155	4408	4234.402	3.343483	108.859
FBtr0075014	3541	3367.402	1.715251	44.412
FBtr0078874	603	429.742	0.000000	0.000
FBtr0083452	2975	2801.402	10.036104	216.180
FBtr0302317	2262	2088.402	23.092729	370.820
FBtr0333248	2543	2369.402	0.054435	0.992
FBtr0114524	2411	2237.402	0.058609	1.008
FBtr0273385	6171	5997.402	0.879092	40.539
FBtr0339307	6637	6463.402	0.892293	44.345
FBtr0273384	6439	6265.402	2.680142	129.116
FBtr0082117	3807	3633.402	3.623310	101.226
FBtr0082116	6303	6129.402	1.577688	74.356
FBtr0082118	4671	4497.402	2.585770	89.418
FBtr0085011	1569	1395.402	0.372809	4.000
FBtr0081174	4145	3971.402	0.462542	14.124
FBtr0081175	3934	3760.402	0.589779	17.053
FBtr0303241	4041	3867.402	0.868970	25.840
FBtr0081176	3893	3719.402	0.639730	18.295
FBtr0305129	2997	2823.402	9.327536	202.495
FBtr0339156	2994	2820.402	3.002862	65.121
FBtr0339157	2988	2814.402	1.695123	36.683
FBtr0071784	2049	1875.402	1.056645	15.237
FBtr0071785	1989	1815.402	54.790370	764.806
FBtr0089148	3050	2876.402	1.315564	29.096
FBtr0089147	2773	2599.402	2.126896	42.510
FBtr0089150	2762	2588.402	3.332402	66.323
FBtr0089146	2709	2535.402	4.265043	83.147
FBtr0308247	2614	2440.402	17.409821	326.686
FBtr0089149	2840	2666.402	3.084482	63.239
FBtr0302559	2531	2357.402	0.000000	0.000
FBtr0346506	2597	2423.402	0.000000	0.000
FBtr0302190	3048	2874.402	4.805790	106.215
FBtr0086145	3054	2880.402	5.363320	118.785
FBtr0306281	375	201.896	0.000000	0.000
FBtr0306280	392	218.879	0.000000	0.000
FBtr0306258	4812	4638.402	3.161846	112.767
FBtr0073119	3828	3654.402	80.343167	2257.561
FBtr0073120	4106	3932.402	77.612821	2346.743
FBtr0073118	4763	4589.402	88.810331	3133.963
FBtr0337055	3442	3268.402	15.911781	399.879
FBtr0333895	3491	3317.402	76.965799	1963.225
FBtr0337056	4046	3872.402	3.152337	93.861
FBtr0077442	1411	1237.402	5.360252	51.000
FBtr0076018	1266	1092.402	3.091204	25.965
FBtr0076017	963	789.567	10.218220	62.035
FBtr0339781	3357	3183.402	0.393108	9.622
FBtr0070778	3093	2919.402	0.623159	13.988
FBtr0344824	2804	2630.402	1.848638	37.389
FBtr0345292	830	656.625	13.807981	69.714
FBtr0070983	837	663.617	24.192310	123.444
FBtr0070982	1100	926.402	1.960553	13.965
FBtr0070981	941	767.583	77.440098	457.052
FBtr0070980	854	680.606	5066.052342	26511.825
FBtr0307300	2919	2745.402	12.883163	271.959
FBtr0113024	3030	2856.402	1.094561	24.040
FBtr0332600	2913	2739.402	0.596324	12.561
FBtr0083414	2815	2641.402	17.505543	355.537
FBtr0337043	3789	3615.402	1.023897	28.463
FBtr0077516	1338	1164.402	0.000000	0.000
FBtr0112524	1274	1100.402	2.600143	22.000
FBtr0089233	3691	3517.402	3.458932	93.549
FBtr0334626	3376	3202.402	1.855189	45.681
FBtr0310651	3526	3352.402	7.052472	181.791
FBtr0089229	3501	3327.402	12.663030	323.979
FBtr0082920	981	807.547	0.000000	0.000
FBtr0077386	1734	1560.402	21.548010	258.534
FBtr0071106	2301	2127.402	0.061133	1.000
FBtr0070937	2201	2027.402	126.874589	1977.829
FBtr0070938	2487	2313.402	59.488169	1058.171
FBtr0070397	1267	1093.402	1.070505	9.000
FBtr0074346	819	645.634	0.000000	0.000
FBtr0071471	1606	1432.402	0.000000	0.000
FBtr0330316	1609	1435.402	0.000000	0.000
FBtr0074918	1253	1079.402	18.733426	155.480
FBtr0072124	2163	1989.402	23.207674	355.000
FBtr0071683	1189	1015.402	79.154636	618.000
FBtr0077403	1061	887.402	0.025318	0.173
FBtr0113021	1089	915.402	0.024889	0.175
FBtr0077402	1231	1057.402	0.182535	1.484
FBtr0077401	1011	837.402	0.026088	0.168
FBtr0300280	1584	1410.402	0.184422	2.000
FBtr0346378	3461	3287.402	0.749534	18.946
FBtr0074809	2896	2722.402	35.481170	742.719
FBtr0335137	3353	3179.402	0.640139	15.649
FBtr0346141	373	199.897	2.475119	3.804
FBtr0085611	272	98.950	14.715018	11.196
FBtr0074029	585	411.750	0.315858	1.000
FBtr0075388	1505	1331.402	0.099617	1.020
FBtr0343534	2295	2121.402	0.075557	1.232
FBtr0086001	1762	1588.402	0.491266	6.000
FBtr0321315	1239	1065.402	0.000000	0.000
FBtr0333037	2846	2672.402	1.109652	22.801
FBtr0075724	2737	2563.402	2.066967	40.740
FBtr0075723	2084	1910.402	1.392736	20.458
FBtr0342770	3744	3570.402	10.296655	282.675
FBtr0070420	3766	3592.402	70.916262	1958.867
FBtr0342771	3838	3664.402	2.855555	80.458
FBtr0333323	2883	2709.402	0.950469	19.801
FBtr0333322	2930	2756.402	0.908393	19.253
FBtr0074137	2347	2173.402	3.865454	64.597
FBtr0074135	2386	2212.402	46.754082	795.349
FBtr0308136	1697	1523.402	0.040087	0.470
FBtr0080237	698	524.684	0.000000	0.000
FBtr0300638	3446	3272.402	0.000000	0.000
FBtr0073729	466	292.814	66.610288	149.971
FBtr0084836	743	569.666	28.080854	123.000
FBtr0082430	1248	1074.402	1.740708	14.380
FBtr0335211	1142	968.402	26.137082	194.620
FBtr0076857	1307	1133.402	1.032724	9.000
FBtr0300424	902	728.592	1.249509	7.000
FBtr0083860	1793	1619.402	5.291445	65.888
FBtr0302327	1744	1570.402	136.785067	1651.672
FBtr0083861	1877	1703.402	10.722656	140.441
FBtr0083086	1479	1305.402	22.657158	227.417
FBtr0334589	2552	2378.402	2.055069	37.583
FBtr0091874	595	421.745	0.110863	0.360
FBtr0073935	992	818.535	0.000000	0.000
FBtr0073300	818	644.634	0.000000	0.000
FBtr0073299	2460	2286.402	0.000000	0.000
FBtr0088841	1522	1348.402	2.121048	21.991
FBtr0088842	1468	1294.402	61.258328	609.689
FBtr0345599	2094	1920.402	0.014253	0.210
FBtr0070422	1749	1575.402	0.016741	0.203
FBtr0342772	681	507.687	0.471486	1.841
FBtr0070421	1547	1373.402	0.357321	3.773
FBtr0333023	2495	2321.402	0.051387	0.917
FBtr0075579	1678	1504.402	0.093604	1.083
FBtr0072248	2815	2641.402	0.016400	0.333
FBtr0345620	2931	2757.402	0.015751	0.334
FBtr0072247	2800	2626.402	0.016488	0.333
FBtr0072253	1306	1132.402	0.473938	4.127
FBtr0343432	1090	916.402	34.507310	243.148
FBtr0073127	1478	1304.402	0.149058	1.495
FBtr0073128	1471	1297.402	0.150864	1.505
FBtr0079458	1541	1367.402	0.000000	0.000
FBtr0079460	1595	1421.402	0.914974	10.000
FBtr0079462	1526	1352.402	0.000000	0.000
FBtr0079461	1505	1331.402	0.097682	1.000
FBtr0079459	1585	1411.402	0.829311	9.000
FBtr0081997	1156	982.402	25.690649	194.061
FBtr0081996	1257	1083.402	1.227927	10.229
FBtr0336761	1233	1059.402	13.959287	113.710
FBtr0336637	3026	2852.402	0.025224	0.553
FBtr0300693	1964	1790.402	0.012975	0.179
FBtr0336636	3290	3116.402	0.023023	0.552
FBtr0071797	3770	3596.402	0.019876	0.550
FBtr0336638	1523	1349.402	0.016079	0.167
FBtr0087382	5033	4859.402	34.066368	1272.867
FBtr0339998	5235	5061.402	2.596966	101.067
FBtr0301478	2790	2616.402	20.866876	419.794
FBtr0089521	2653	2479.402	8.988572	171.361
FBtr0306351	2221	2047.402	1.796929	28.288
FBtr0306350	2503	2329.402	2.675603	47.923
FBtr0301477	4782	4608.402	1.146745	40.634
FBtr0300224	1562	1388.402	0.041169	0.439
FBtr0114515	1508	1334.402	0.189051	1.940
FBtr0087406	329	155.916	0.000000	0.000
FBtr0072888	2130	1956.402	0.066476	1.000
FBtr0085859	1170	996.402	0.391573	3.000
FBtr0334894	6412	6238.402	42.314036	2029.701
FBtr0084460	6624	6450.402	10.615077	526.483
FBtr0304567	3987	3813.402	9.781758	286.816
FBtr0070907	2510	2336.402	124.876798	2243.384
FBtr0070906	2636	2462.402	0.666354	12.616
FBtr0305911	1961	1787.402	9.741548	133.883
FBtr0289953	2161	1987.402	9.096850	139.012
FBtr0305910	2015	1841.402	3.397616	48.106
FBtr0088312	1656	1482.402	0.238931	2.723
FBtr0088313	2297	2123.402	0.385326	6.291
FBtr0088311	2351	2177.402	0.778904	13.041
FBtr0304592	2591	2417.402	0.481224	8.945
FBtr0088882	1935	1761.402	85.944941	1164.000
FBtr0079894	2382	2208.402	12.960161	220.071
FBtr0331635	2356	2182.402	10.772231	180.765
FBtr0345615	2623	2449.402	4.912170	92.514
FBtr0071338	3399	3225.402	145.834960	3616.760
FBtr0334508	4486	4312.402	0.069494	2.304
FBtr0085746	3506	3332.402	0.105205	2.696
FBtr0085085	1541	1367.402	92.075835	968.091
FBtr0085084	2075	1901.402	0.540994	7.909
FBtr0079304	905	731.591	0.000000	0.000
FBtr0079732	925	751.584	0.000000	0.000
FBtr0071108	3145	2971.402	3.874635	88.525
FBtr0340139	3231	3057.402	2.953778	69.439
FBtr0071107	3426	3252.402	39.853870	996.664
FBtr0340138	4238	4064.402	1.610461	50.329
FBtr0309839	4403	4229.402	1.507404	49.021
FBtr0309836	4378	4204.402	1.643570	53.133
FBtr0309837	3952	3778.402	3.002002	87.215
FBtr0073144	4107	3933.402	145.197024	4391.373
FBtr0309838	4006	3832.402	2.486038	73.258
FBtr0075152	2917	2743.402	25.041046	528.222
FBtr0300092	607	433.740	0.000000	0.000
FBtr0073892	1096	922.402	0.000000	0.000
FBtr0343143	1534	1360.402	0.095600	1.000
FBtr0332630	1663	1489.402	4.814673	55.138
FBtr0332631	1364	1190.402	50.494516	462.181
FBtr0332632	5997	5823.402	10.934911	489.628
FBtr0301268	1587	1413.402	0.552092	6.000
FBtr0085909	2020	1846.402	0.352184	5.000
FBtr0080763	2304	2130.402	26.128111	428.000
FBtr0086733	1297	1123.402	28.131764	243.000
FBtr0087262	852	678.607	178.808774	933.000
FBtr0303232	702	528.683	9.593887	39.000
FBtr0344155	6716	6542.402	10.429867	524.675
FBtr0070316	6065	5891.402	25.346501	1148.182
FBtr0344279	6745	6571.402	0.019791	1.000
FBtr0076133	3030	2856.402	0.091062	2.000
FBtr0082259	2901	2727.402	46.042236	965.561
FBtr0079708	1718	1544.402	13.344696	158.469
FBtr0330181	847	673.611	0.103781	0.538
FBtr0074894	650	476.697	107.618978	394.462
FBtr0082726	2913	2739.402	3.287975	69.256
FBtr0331429	2603	2429.402	1.830171	34.187
FBtr0331428	2948	2774.402	7.853031	167.525
FBtr0082727	2606	2432.402	2.722149	50.912
FBtr0301219	3098	2924.402	2.851506	64.119
FBtr0088166	1239	1065.402	0.000000	0.000
FBtr0310646	1830	1656.402	4.042631	51.488
FBtr0073730	1370	1196.402	189.962977	1747.512
FBtr0079724	633	459.710	9.495452	33.564
FBtr0346454	899	725.593	2.031493	11.334
FBtr0100541	611	437.738	6168.844868	20763.102
FBtr0343865	1567	1393.402	0.217030	2.325
FBtr0079324	1294	1120.402	0.147719	1.273
FBtr0079598	1156	982.402	52.451967	396.210
FBtr0081220	1093	919.402	0.634440	4.485
FBtr0300823	1159	985.402	1.065507	8.073
FBtr0081221	1054	880.402	26.140385	176.957
FBtr0310645	979	805.550	3.878300	24.022
FBtr0081219	1084	910.402	0.780424	5.463
FBtr0075314	465	291.815	62.394577	140.000
FBtr0070136	2103	1929.402	4.586122	68.037
FBtr0070137	2193	2019.402	4.655716	72.291
FBtr0070135	2124	1950.402	11.980733	179.673
FBtr0076688	2391	2217.402	23.327575	397.730
FBtr0346546	2609	2435.402	1.003929	18.800
FBtr0302935	3103	2929.402	9.216477	207.596
FBtr0082329	3115	2941.402	10.098941	228.404
FBtr0344017	5279	5105.402	0.586082	23.007
FBtr0091678	6366	6192.402	7.961436	379.075
FBtr0344016	5395	5221.402	0.651443	26.154
FBtr0342985	4422	4248.402	6.908120	225.663
FBtr0071815	4360	4186.402	16.875424	543.213
FBtr0071816	4190	4016.402	6.253777	193.132
FBtr0071813	4216	4042.402	203.214514	6316.383
FBtr0342986	4124	3950.402	18.175904	552.092
FBtr0071814	4255	4081.402	6.261581	196.502
FBtr0083049	682	508.686	67.496255	264.000
FBtr0079593	751	577.663	0.665270	2.955
FBtr0332415	1011	837.402	5.993037	38.588
FBtr0345640	3934	3760.402	10.004631	289.274
FBtr0077562	3784	3610.402	53.086846	1473.726
FBtr0085387	5031	4857.402	10.190183	380.593
FBtr0085386	4880	4706.402	13.662235	494.407
FBtr0085614	355	181.904	16.882535	23.613
FBtr0303924	5093	4919.402	0.092580	3.502
FBtr0303923	5120	4946.402	0.091974	3.498
FBtr0300811	4420	4246.402	18.559971	606.000
FBtr0340626	2866	2692.402	0.000000	0.000
FBtr0340627	2995	2821.402	0.000000	0.000
FBtr0340628	2870	2696.402	0.000000	0.000
FBtr0087784	1976	1802.402	187.038459	2592.130
FBtr0332882	2246	2072.402	1.283930	20.459
FBtr0339391	1899	1725.402	43.546183	577.716
FBtr0084095	7188	7014.402	1.252064	67.529
FBtr0343807	7002	6828.402	0.455847	23.934
FBtr0343805	4551	4377.402	4.393752	147.886
FBtr0343806	4719	4545.402	17.529390	612.651
FBtr0086801	711	537.679	0.569948	2.356
FBtr0344145	6340	6166.402	0.000000	0.000
FBtr0100454	3868	3694.402	0.035203	1.000
FBtr0082255	6557	6383.402	0.010178	0.500
FBtr0082256	4226	4052.402	0.016060	0.500
FBtr0100455	2462	2288.402	0.000000	0.000
FBtr0088783	1907	1733.402	51.517471	686.638
FBtr0301333	1977	1803.402	0.000000	0.000
FBtr0332689	1974	1800.402	0.000000	0.000
FBtr0086107	5316	5142.402	48.229241	1907.000
FBtr0072159	694	520.684	0.499553	2.000
FBtr0076218	2574	2400.402	2.447241	45.168
FBtr0076219	2478	2304.402	51.687219	915.832
FBtr0113346	1241	1067.402	0.365527	3.000
FBtr0100083	570	396.753	0.000000	0.000
FBtr0079765	644	470.700	0.000000	0.000
FBtr0071734	1182	1008.402	0.128971	1.000
FBtr0071191	1056	882.402	9.909370	67.234
FBtr0345988	1286	1112.402	1.375645	11.766
FBtr0071902	1064	890.402	12.070485	82.639
