Name	Length	EffectiveLength	TPM	NumReads
FBtr0089288	4037	3855.326	9.789101	333.287
FBtr0100447	4417	4235.326	1.510538	56.498
FBtr0329933	4663	4481.326	1.151582	45.574
FBtr0336949	2826	2644.326	22.561451	526.862
FBtr0088786	1378	1196.326	82.014380	866.472
FBtr0088785	1869	1687.326	11.649119	173.583
FBtr0303077	607	425.671	0.000000	0.000
FBtr0339716	615	433.666	0.057917	0.222
FBtr0085459	600	418.674	82.701936	305.778
FBtr0070973	1218	1036.326	1.201936	11.000
FBtr0089252	2767	2585.326	2.363884	53.971
FBtr0334488	2840	2658.326	2.150140	50.477
FBtr0334489	2902	2720.326	0.814857	19.576
FBtr0100600	3804	3622.326	3.274502	104.748
FBtr0300305	309	127.853	0.000000	0.000
FBtr0077162	567	385.682	0.000000	0.000
FBtr0072277	713	531.622	55.593299	261.000
FBtr0344898	1082	900.326	0.000000	0.000
FBtr0086817	1175	993.326	0.000000	0.000
FBtr0333271	5146	4964.326	0.642777	28.180
FBtr0072639	5149	4967.326	0.588606	25.820
FBtr0340000	824	642.571	1.158398	6.573
FBtr0087390	427	245.772	101.098026	219.427
FBtr0070472	3021	2839.326	2.842786	71.281
FBtr0331752	4499	4317.326	14.964232	570.537
FBtr0070475	3174	2992.326	7.303729	193.005
FBtr0070474	3218	3036.326	0.538135	14.430
FBtr0302185	2166	1984.326	1.752284	30.707
FBtr0070471	4805	4623.326	10.095906	412.206
FBtr0112828	2903	2721.326	4.755592	114.288
FBtr0301966	3182	3000.326	0.949025	25.146
FBtr0070468	3055	2873.326	9.318628	236.457
FBtr0070476	2745	2563.326	0.381941	8.646
FBtr0070470	3110	2928.326	1.440791	37.259
FBtr0331751	4750	4568.326	1.312242	52.940
FBtr0070469	4244	4062.326	12.932801	463.962
FBtr0070467	2929	2747.326	0.486411	11.801
FBtr0331753	5004	4822.326	1.105602	47.084
FBtr0070466	2847	2665.326	1.575898	37.093
FBtr0070473	3091	2909.326	1.640869	42.158
FBtr0076265	1575	1393.326	56.076572	690.000
FBtr0331935	1030	848.326	0.148399	1.112
FBtr0088237	816	634.575	101.871569	570.888
FBtr0081705	1363	1181.326	0.000000	0.000
FBtr0088524	1299	1117.326	86.143822	850.000
FBtr0074540	843	661.561	24.305435	142.000
FBtr0074494	1357	1175.326	0.385378	4.000
FBtr0085714	3349	3167.326	116.282532	3252.536
FBtr0085713	3440	3258.326	852.990322	24544.464
FBtr0076256	334	152.841	2.963494	4.000
FBtr0339552	1718	1536.326	10.159749	137.842
FBtr0078950	1533	1351.326	27.749832	331.158
FBtr0070990	1321	1139.326	1.300971	13.090
FBtr0100409	805	623.579	0.413857	2.279
FBtr0343330	706	524.625	108.707314	503.643
FBtr0304902	1617	1435.326	0.424919	5.386
FBtr0304901	2286	2104.326	0.248281	4.614
FBtr0078872	1228	1046.326	0.108223	1.000
FBtr0077839	2112	1930.326	9.062050	154.480
FBtr0077837	2331	2149.326	2.733814	51.890
FBtr0077838	2235	2053.326	3.400166	61.656
FBtr0077836	2325	2143.326	25.410814	480.974
FBtr0075133	4018	3836.326	0.405484	13.737
FBtr0332862	2190	2008.326	3.679725	65.263
FBtr0087988	1754	1572.326	172.502733	2395.264
FBtr0087987	1948	1766.326	474.635857	7403.657
FBtr0074688	1633	1451.326	52.587198	674.000
FBtr0086864	3503	3321.326	13.603369	399.000
FBtr0083361	1283	1101.326	0.000000	0.000
FBtr0392904	4164	3982.326	9.136727	321.323
FBtr0084588	2385	2203.326	99.161725	1929.469
FBtr0303161	2639	2457.326	12.048063	261.454
FBtr0079257	1918	1736.326	16.238772	249.000
FBtr0307341	906	724.516	0.000286	0.002
FBtr0084989	527	345.692	0.000196	0.001
FBtr0306309	750	568.603	0.782136	3.927
FBtr0344570	539	357.687	0.022979	0.073
FBtr0078090	1219	1037.326	33.949255	311.000
FBtr0087439	546	364.686	25.461230	82.000
FBtr0070960	2096	1914.326	0.128511	2.173
FBtr0302357	2296	2114.326	0.104995	1.960
FBtr0302356	2428	2246.326	0.094307	1.871
FBtr0340571	3830	3648.326	0.015519	0.500
FBtr0340572	3825	3643.326	0.015540	0.500
FBtr0080267	3305	3123.326	0.000000	0.000
FBtr0077141	787	605.589	0.000000	0.000
FBtr0306593	981	799.457	0.000000	0.000
FBtr0081719	1938	1756.326	80.204799	1244.000
FBtr0071549	1655	1473.326	34.816448	453.000
FBtr0308832	1068	886.326	11.297471	88.428
FBtr0308833	2043	1861.326	29.904068	491.550
FBtr0074921	2263	2081.326	2.721493	50.022
FBtr0073011	1996	1814.326	0.062412	1.000
FBtr0112378	450	268.748	0.000000	0.000
FBtr0342602	1596	1414.326	0.202116	2.524
FBtr0080326	1217	1035.326	92.909236	849.476
FBtr0085405	675	493.631	182.827125	797.000
FBtr0339295	331	149.843	0.000000	0.000
FBtr0300316	205	29.394	0.000000	0.000
FBtr0300904	2130	1948.326	0.000000	0.000
FBtr0081633	2196	2014.326	0.000000	0.000
FBtr0300905	2052	1870.326	0.000000	0.000
FBtr0335279	1234	1052.326	0.075494	0.702
FBtr0335281	1199	1017.326	0.079284	0.712
FBtr0290216	733	551.611	0.000000	0.000
FBtr0335280	740	558.606	0.000000	0.000
FBtr0077120	1711	1529.326	17.607282	237.797
FBtr0081676	887	705.518	0.000000	0.000
FBtr0076639	2093	1911.326	0.153237	2.587
FBtr0079280	1148	966.326	0.234364	2.000
FBtr0304827	5797	5615.326	0.069267	3.435
FBtr0433494	6405	6223.326	0.120291	6.611
FBtr0333832	6581	6399.326	0.113653	6.423
FBtr0433497	5654	5472.326	0.072163	3.487
FBtr0333833	6118	5936.326	0.063557	3.332
FBtr0433496	5848	5666.326	0.066484	3.327
FBtr0304826	8410	8228.326	0.066211	4.811
FBtr0433495	8302	8120.326	0.067593	4.847
FBtr0433493	8251	8069.326	0.069566	4.957
FBtr0300808	2019	1837.326	0.000000	0.000
FBtr0300809	4061	3879.326	0.000000	0.000
FBtr0301700	4064	3882.326	0.000000	0.000
FBtr0072287	5108	4926.326	28.663445	1247.000
FBtr0343633	2816	2634.326	5.824727	135.506
FBtr0074281	2640	2458.326	55.593202	1206.913
FBtr0343632	2730	2548.326	2.293897	51.623
FBtr0074279	3898	3716.326	39.806231	1306.411
FBtr0074280	3895	3713.326	2.395235	78.546
FBtr0072238	1035	853.326	0.000000	0.000
FBtr0308073	1317	1135.326	0.955696	9.582
FBtr0082360	764	582.601	82.810571	426.061
FBtr0082361	1024	842.326	0.182454	1.357
FBtr0079938	1428	1246.326	4.179375	46.000
FBtr0077227	1279	1097.326	177.905064	1724.006
FBtr0091702	1278	1096.326	8.036167	77.804
FBtr0074882	2425	2243.326	19.130735	379.000
FBtr0332153	3588	3406.326	2.307249	69.406
FBtr0310476	2042	1860.326	3.414765	56.100
FBtr0100666	2416	2234.326	9.009291	177.767
FBtr0332726	2033	1851.326	2.674548	43.727
FBtr0080287	1089	907.326	24.704970	197.953
FBtr0309307	5887	5705.326	0.051225	2.581
FBtr0300898	5037	4855.326	0.009773	0.419
FBtr0080024	1050	868.326	9.389335	72.000
FBtr0077389	2263	2081.326	101.629985	1868.000
FBtr0290204	1958	1776.326	0.000000	0.000
FBtr0086689	848	666.559	20.563979	121.049
FBtr0306636	1574	1392.326	13.642138	167.741
FBtr0086687	1472	1290.326	17.731667	202.052
FBtr0086690	2195	2013.326	0.726789	12.922
FBtr0086686	1532	1350.326	1.073228	12.798
FBtr0340359	2225	2043.326	2.554474	46.095
FBtr0301148	981	799.457	83.838571	591.908
FBtr0086684	908	726.516	0.494078	3.170
FBtr0306637	2237	2055.326	1.226273	22.258
FBtr0301149	1514	1332.326	2.040425	24.007
FBtr0086600	1106	924.326	0.842900	6.880
FBtr0331978	1118	936.326	24.080859	199.120
FBtr0078769	621	439.661	4169.015368	16187.000
FBtr0070712	1878	1696.326	0.667538	10.000
FBtr0343263	1108	926.326	0.000000	0.000
FBtr0343264	928	746.511	0.000000	0.000
FBtr0072024	920	738.514	0.000000	0.000
FBtr0113111	979	797.459	0.000000	0.000
FBtr0333452	4664	4482.326	0.133655	5.291
FBtr0333450	3996	3814.326	0.117333	3.952
FBtr0333451	4043	3861.326	0.114456	3.903
FBtr0300831	4092	3910.326	0.111609	3.854
FBtr0076303	1640	1458.326	0.889246	11.452
FBtr0076302	1655	1473.326	0.840380	10.934
FBtr0076301	2049	1867.326	80.143705	1321.613
FBtr0077098	1123	941.326	93.132153	774.203
FBtr0070552	1047	865.326	0.130860	1.000
FBtr0075818	1346	1164.326	32.774828	337.000
FBtr0088789	1908	1726.326	5.575467	85.000
FBtr0304960	503	321.710	0.000000	0.000
FBtr0075249	843	661.561	0.000000	0.000
FBtr0084104	1804	1622.326	237.175787	3398.000
FBtr0336911	2177	1995.326	7.154664	126.072
FBtr0088974	1597	1415.326	18.631105	232.868
FBtr0100360	4963	4781.326	0.779321	32.906
FBtr0110880	2920	2738.326	0.095907	2.319
FBtr0334105	2225	2043.326	0.088331	1.594
FBtr0301185	2946	2764.326	0.087796	2.143
FBtr0110881	4262	4080.326	1.888151	68.037
FBtr0336928	1138	956.326	0.207777	1.755
FBtr0072107	995	813.453	0.034138	0.245
FBtr0085786	2956	2774.326	18.643913	456.783
FBtr0085785	3082	2900.326	0.868835	22.254
FBtr0334549	2894	2712.326	1.786264	42.786
FBtr0334550	3020	2838.326	0.565632	14.178
FBtr0340191	4545	4363.326	6.021091	232.011
FBtr0073848	4477	4295.326	54.807657	2078.989
FBtr0078387	3371	3189.326	8.898184	250.620
FBtr0087487	2027	1845.326	14.788667	241.000
FBtr0083735	2688	2506.326	0.128512	2.844
FBtr0332539	2448	2266.326	0.162761	3.258
FBtr0077790	977	795.460	0.000000	0.000
FBtr0331440	941	759.507	0.000000	0.000
FBtr0331439	971	789.470	0.000000	0.000
FBtr0082634	1746	1564.326	19.616753	271.000
FBtr0079612	1320	1138.326	6.963322	70.000
FBtr0087980	1799	1617.326	0.000000	0.000
FBtr0087979	1558	1376.326	0.000000	0.000
FBtr0072044	1063	881.326	0.000000	0.000
FBtr0343206	1072	890.326	0.000000	0.000
FBtr0072043	1160	978.326	0.000000	0.000
FBtr0075225	1132	950.326	0.000000	0.000
FBtr0112489	446	264.752	12.635980	29.544
FBtr0339263	740	558.606	0.700667	3.456
FBtr0301018	2276	2094.326	1.405770	26.000
FBtr0302526	640	458.640	3.307991	13.398
FBtr0100009	3280	3098.326	6.542007	179.000
FBtr0089901	2338	2156.326	0.707065	13.464
FBtr0089902	1803	1621.326	0.259369	3.714
FBtr0300562	2617	2435.326	3.711393	79.819
FBtr0089900	2125	1943.326	0.379770	6.518
FBtr0089904	2355	2173.326	0.645621	12.391
FBtr0301521	2467	2285.326	1.203676	24.293
FBtr0089905	2568	2386.326	1.414122	29.801
FBtr0345390	5214	5032.326	0.469380	20.860
FBtr0331425	3556	3374.326	3.772685	112.422
FBtr0332155	4408	4226.326	4.461746	166.526
FBtr0075014	3541	3359.326	1.565170	46.433
FBtr0078874	603	421.673	0.000000	0.000
FBtr0083452	2975	2793.326	12.792630	315.570
FBtr0302317	2262	2080.326	17.496028	321.430
FBtr0333248	2543	2361.326	0.000000	0.000
FBtr0114524	2411	2229.326	0.000000	0.000
FBtr0273385	6171	5989.326	0.813458	43.026
FBtr0339307	6637	6455.326	1.083413	61.763
FBtr0273384	6439	6257.326	2.591636	143.211
FBtr0082117	3807	3625.326	2.537648	81.244
FBtr0082116	6303	6121.326	1.023844	55.347
FBtr0082118	4671	4489.326	2.482637	98.426
FBtr0085011	1569	1387.326	0.081622	1.000
FBtr0081174	4145	3963.326	0.391694	13.710
FBtr0081175	3934	3752.326	0.437816	14.508
FBtr0303241	4041	3859.326	0.848749	28.927
FBtr0081176	3893	3711.326	0.557441	18.270
FBtr0305129	2997	2815.326	8.151154	202.658
FBtr0339156	2994	2812.326	2.096422	52.067
FBtr0339157	2988	2806.326	1.100591	27.276
FBtr0071784	2049	1867.326	1.042147	17.186
FBtr0071785	1989	1807.326	52.743017	841.814
FBtr0089148	3050	2868.326	1.813253	45.931
FBtr0089147	2773	2591.326	1.636032	37.439
FBtr0089150	2762	2580.326	3.511399	80.015
FBtr0089146	2709	2527.326	5.740538	128.123
FBtr0308247	2614	2432.326	14.418971	309.721
FBtr0089149	2840	2658.326	1.140343	26.771
FBtr0302559	2531	2349.326	0.024106	0.500
FBtr0346506	2597	2415.326	0.023435	0.500
FBtr0302190	3048	2866.326	3.641360	92.173
FBtr0086145	3054	2872.326	5.748957	145.827
FBtr0306281	375	193.826	0.000000	0.000
FBtr0306280	392	210.814	0.000000	0.000
FBtr0306258	4812	4630.326	3.144972	128.601
FBtr0073119	3828	3646.326	61.710276	1987.137
FBtr0073120	4106	3924.326	88.298831	3060.095
FBtr0073118	4763	4581.326	71.121666	2877.452
FBtr0337055	3442	3260.326	15.162862	436.573
FBtr0333895	3491	3309.326	81.061428	2369.020
FBtr0337056	4046	3864.326	2.670141	91.122
FBtr0077442	1411	1229.326	5.710968	62.000
FBtr0076018	1266	1084.326	2.426272	23.233
FBtr0076017	963	781.480	12.137744	83.767
FBtr0339781	3357	3175.326	0.186430	5.228
FBtr0070778	3093	2911.326	0.242840	6.243
FBtr0344824	2804	2622.326	0.368284	8.529
FBtr0345292	830	648.567	15.956068	91.389
FBtr0070983	837	655.564	10.581411	61.260
FBtr0070982	1100	918.326	1.715519	13.913
FBtr0070981	941	759.507	80.628372	540.798
FBtr0070980	854	672.544	5183.880136	30788.641
FBtr0307300	2919	2737.326	11.960733	289.134
FBtr0113024	3030	2848.326	1.008103	25.358
FBtr0332600	2913	2731.326	0.518572	12.508
FBtr0083414	2815	2633.326	19.038574	442.745
FBtr0337043	3789	3607.326	0.698589	22.255
FBtr0077516	1338	1156.326	0.000000	0.000
FBtr0112524	1274	1092.326	1.824765	17.602
FBtr0089233	3691	3509.326	3.277031	101.559
FBtr0334626	3376	3194.326	1.362765	38.443
FBtr0310651	3526	3344.326	6.422169	189.673
FBtr0089229	3501	3319.326	12.496889	366.325
FBtr0082920	981	799.457	0.000000	0.000
FBtr0077386	1734	1552.326	22.128675	303.356
FBtr0071106	2301	2119.326	0.000000	0.000
FBtr0070937	2201	2019.326	131.707511	2348.723
FBtr0070938	2487	2305.326	57.237645	1165.277
FBtr0070397	1267	1085.326	0.939004	9.000
FBtr0074346	819	637.573	0.000000	0.000
FBtr0071471	1606	1424.326	0.039753	0.500
FBtr0330316	1609	1427.326	0.039665	0.500
FBtr0074918	1253	1071.326	20.376020	192.777
FBtr0072124	2163	1981.326	21.896733	383.134
FBtr0071683	1189	1007.326	78.576423	699.000
FBtr0077403	1061	879.326	0.029368	0.228
FBtr0113021	1089	907.326	0.025379	0.203
FBtr0077402	1231	1049.326	0.312047	2.892
FBtr0077401	1011	829.326	0.228970	1.677
FBtr0300280	1584	1402.326	0.161498	2.000
FBtr0346378	3461	3279.326	0.627897	18.184
FBtr0074809	2896	2714.326	34.023911	815.570
FBtr0335137	3353	3171.326	0.830036	23.246
FBtr0346141	373	191.826	0.001223	0.002
FBtr0085611	272	90.887	23.669419	18.998
FBtr0074029	585	403.675	0.000000	0.000
FBtr0075388	1505	1323.326	0.070680	0.826
FBtr0343534	2295	2113.326	0.116487	2.174
FBtr0086001	1762	1580.326	0.501576	7.000
FBtr0321315	1239	1057.326	0.000000	0.000
FBtr0333037	2846	2664.326	0.973910	22.915
FBtr0075724	2737	2555.326	1.831795	41.337
FBtr0075723	2084	1902.326	2.485056	41.748
FBtr0342770	3744	3562.326	11.598809	364.890
FBtr0070420	3766	3584.326	63.168159	1999.496
FBtr0342771	3838	3656.326	3.704424	119.614
FBtr0333323	2883	2701.326	0.869883	20.752
FBtr0333322	2930	2748.326	0.378112	9.177
FBtr0074137	2347	2165.326	4.441646	84.934
FBtr0074135	2386	2204.326	44.801656	872.137
FBtr0308136	1697	1515.326	0.000000	0.000
FBtr0080237	698	516.627	0.000000	0.000
FBtr0300638	3446	3264.326	0.054781	1.579
FBtr0073729	466	284.740	63.734202	160.264
FBtr0084836	743	561.605	23.590660	117.000
FBtr0082430	1248	1066.326	0.521832	4.914
FBtr0335211	1142	960.326	29.960370	254.086
FBtr0076857	1307	1125.326	0.704376	7.000
FBtr0300424	902	720.516	1.100118	7.000
FBtr0083860	1793	1611.326	4.628682	65.865
FBtr0302327	1744	1562.326	149.140959	2057.707
FBtr0083861	1877	1695.326	6.440735	96.428
FBtr0083086	1479	1297.326	21.154001	242.358
FBtr0334589	2552	2370.326	1.367990	28.636
FBtr0091874	595	413.674	2.146301	7.841
FBtr0073935	992	810.454	0.000000	0.000
FBtr0073300	818	636.574	0.000000	0.000
FBtr0073299	2460	2278.326	0.000000	0.000
FBtr0088841	1522	1340.326	1.352782	16.012
FBtr0088842	1468	1286.326	62.913922	714.682
FBtr0345599	2094	1912.326	0.056723	0.958
FBtr0070422	1749	1567.326	0.075287	1.042
FBtr0342772	681	499.631	0.000000	0.000
FBtr0070421	1547	1365.326	0.082937	1.000
FBtr0333023	2495	2313.326	0.168493	3.442
FBtr0075579	1678	1496.326	0.193567	2.558
FBtr0072248	2815	2633.326	0.037442	0.871
FBtr0345620	2931	2749.326	0.063668	1.546
FBtr0072247	2800	2618.326	0.068481	1.583
FBtr0072253	1306	1124.326	0.320420	3.181
FBtr0343432	1090	908.326	35.644247	285.921
FBtr0073127	1478	1296.326	0.259858	2.975
FBtr0073128	1471	1289.326	0.265686	3.025
FBtr0079458	1541	1359.326	0.002536	0.030
FBtr0079460	1595	1413.326	1.077781	13.452
FBtr0079462	1526	1344.326	0.089607	1.064
FBtr0079461	1505	1323.326	0.091057	1.064
FBtr0079459	1585	1403.326	0.919041	11.390
FBtr0081997	1156	974.326	36.006129	309.810
FBtr0081996	1257	1075.326	1.846560	17.536
FBtr0336761	1233	1051.326	8.687115	80.654
FBtr0336637	3026	2844.326	0.044484	1.117
FBtr0300693	1964	1782.326	0.024659	0.388
FBtr0336636	3290	3108.326	0.039807	1.093
FBtr0071797	3770	3588.326	0.075793	2.402
FBtr0336638	1523	1341.326	0.000000	0.000
FBtr0087382	5033	4851.326	33.985743	1456.036
FBtr0339998	5235	5053.326	2.280360	101.764
FBtr0301478	2790	2608.326	20.208854	465.499
FBtr0089521	2653	2471.326	8.781837	191.659
FBtr0306351	2221	2039.326	2.468221	44.451
FBtr0306350	2503	2321.326	2.114748	43.352
FBtr0301477	4782	4600.326	0.493241	20.038
FBtr0300224	1562	1380.326	0.016583	0.202
FBtr0114515	1508	1326.326	0.121219	1.420
FBtr0087406	329	147.844	0.000000	0.000
FBtr0072888	2130	1948.326	0.000000	0.000
FBtr0085859	1170	988.326	0.229147	2.000
FBtr0334894	6412	6230.326	46.181172	2540.918
FBtr0084460	6624	6442.326	4.879211	277.592
FBtr0304567	3987	3805.326	7.959772	267.490
FBtr0070907	2510	2328.326	121.073459	2489.474
FBtr0070906	2636	2454.326	0.900176	19.511
FBtr0305911	1961	1779.326	12.329044	193.731
FBtr0289953	2161	1979.326	6.315476	110.392
FBtr0305910	2015	1833.326	3.451235	55.876
FBtr0088312	1656	1474.326	0.255548	3.327
FBtr0088313	2297	2115.326	0.510142	9.530
FBtr0088311	2351	2169.326	0.437290	8.377
FBtr0304592	2591	2409.326	0.646971	13.766
FBtr0088882	1935	1753.326	88.285818	1367.000
FBtr0079894	2382	2200.326	22.200491	431.384
FBtr0331635	2356	2174.326	5.370402	103.121
FBtr0345615	2623	2441.326	4.876587	105.137
FBtr0071338	3399	3217.326	140.677347	3997.000
FBtr0334508	4486	4304.326	0.099202	3.771
FBtr0085746	3506	3324.326	0.041868	1.229
FBtr0085085	1541	1359.326	90.419183	1085.423
FBtr0085084	2075	1893.326	0.752195	12.577
FBtr0079304	905	723.516	0.000159	0.001
FBtr0079732	925	743.512	0.152299	1.000
FBtr0071108	3145	2963.326	9.671376	253.094
FBtr0340139	3231	3049.326	2.488280	67.007
FBtr0071107	3426	3244.326	36.686680	1051.109
FBtr0340138	4238	4056.326	1.585339	56.790
FBtr0309839	4403	4221.326	1.311817	48.903
FBtr0309836	4378	4196.326	1.430531	53.013
FBtr0309837	3952	3770.326	2.223489	74.034
FBtr0073144	4107	3925.326	150.913671	5231.416
FBtr0309838	4006	3824.326	2.209891	74.635
FBtr0075152	2917	2735.326	23.141303	559.000
FBtr0300092	607	425.671	0.029780	0.112
FBtr0073892	1096	914.326	0.000000	0.000
FBtr0343143	1534	1352.326	0.000000	0.000
FBtr0332630	1663	1481.326	0.512581	6.705
FBtr0332631	1364	1182.326	48.658620	508.056
FBtr0332632	5997	5815.326	10.331892	530.602
FBtr0301268	1587	1405.326	0.402882	5.000
FBtr0085909	2020	1838.326	0.369585	6.000
FBtr0080763	2304	2122.326	27.424336	514.000
FBtr0086733	1297	1115.326	33.707099	332.000
FBtr0087262	852	670.550	193.019008	1143.000
FBtr0303232	702	520.626	7.829997	36.000
FBtr0344155	6716	6534.326	10.457669	603.463
FBtr0070316	6065	5883.326	24.494474	1272.641
FBtr0344279	6745	6563.326	0.086264	5.000
FBtr0076133	3030	2848.326	0.397553	10.000
FBtr0082259	2901	2719.326	45.638816	1096.000
FBtr0079708	1718	1536.326	15.257103	207.000
FBtr0330181	847	665.560	0.087310	0.513
FBtr0074894	650	468.634	122.865806	508.487
FBtr0082726	2913	2731.326	3.451641	83.256
FBtr0331429	2603	2421.326	2.440793	52.191
FBtr0331428	2948	2766.326	4.761963	116.333
FBtr0082727	2606	2424.326	2.949362	63.144
FBtr0301219	3098	2916.326	4.390525	113.075
FBtr0088166	1239	1057.326	0.000000	0.000
FBtr0310646	1830	1648.326	1.912465	27.839
FBtr0073730	1370	1188.326	191.453929	2009.161
FBtr0079724	633	451.645	11.704095	46.682
FBtr0346454	899	717.516	3.467095	21.969
FBtr0100541	611	429.668	6947.885021	26363.349
FBtr0343865	1567	1385.326	0.075556	0.924
FBtr0079324	1294	1112.326	0.109502	1.076
FBtr0079598	1156	974.326	50.671915	436.000
FBtr0081220	1093	911.326	1.812954	14.591
FBtr0300823	1159	977.326	0.677317	5.846
FBtr0081221	1054	872.326	24.866203	191.559
FBtr0310645	979	797.459	8.603923	60.593
FBtr0081219	1084	902.326	0.553629	4.412
FBtr0075314	465	283.740	67.445148	169.000
FBtr0070136	2103	1921.326	5.884410	99.843
FBtr0070137	2193	2011.326	0.988824	17.564
FBtr0070135	2124	1942.326	13.968092	239.593
FBtr0076688	2391	2209.326	21.388170	417.300
FBtr0346546	2609	2427.326	0.872368	18.700
FBtr0302935	3103	2921.326	13.686440	353.090
FBtr0082329	3115	2933.326	6.211661	160.910
FBtr0344017	5279	5097.326	0.587482	26.445
FBtr0091678	6366	6184.326	8.162951	445.815
FBtr0344016	5395	5213.326	0.407714	18.771
FBtr0342985	4422	4240.326	4.521165	169.303
FBtr0071815	4360	4178.326	16.347032	603.193
FBtr0071816	4190	4008.326	4.548010	160.990
FBtr0071813	4216	4034.326	210.914888	7514.380
FBtr0342986	4124	3942.326	9.924693	345.529
FBtr0071814	4255	4073.326	4.825069	173.567
FBtr0083049	682	500.631	66.046530	292.000
FBtr0079593	751	569.603	0.653002	3.285
FBtr0332415	1011	829.326	5.399409	39.545
FBtr0345640	3934	3752.326	5.870606	194.535
FBtr0077562	3784	3602.326	53.326969	1696.465
FBtr0085387	5031	4849.326	7.627527	326.648
FBtr0085386	4880	4698.326	15.457468	641.352
FBtr0085614	355	173.835	10.669547	16.379
FBtr0303924	5093	4911.326	0.064839	2.812
FBtr0303923	5120	4938.326	0.141886	6.188
FBtr0300811	4420	4238.326	17.793646	666.000
FBtr0340626	2866	2684.326	0.028162	0.668
FBtr0340627	2995	2813.326	0.026763	0.665
FBtr0340628	2870	2688.326	0.028116	0.667
FBtr0087784	1976	1794.326	198.277428	3141.880
FBtr0332882	2246	2064.326	0.571817	10.424
FBtr0339391	1899	1717.326	36.509570	553.700
FBtr0084095	7188	7006.326	1.098966	67.997
FBtr0343807	7002	6820.326	0.361206	21.756
FBtr0343805	4551	4369.326	5.853062	225.846
FBtr0343806	4719	4537.326	14.709440	589.401
FBtr0086801	711	529.622	1.684887	7.880
FBtr0344145	6340	6158.326	0.007771	0.423
FBtr0100454	3868	3686.326	0.037598	1.224
FBtr0082255	6557	6375.326	0.016797	0.946
FBtr0082256	4226	4044.326	0.027794	0.993
FBtr0100455	2462	2280.326	0.020610	0.415
FBtr0088783	1907	1725.326	47.451750	723.000
FBtr0301333	1977	1795.326	0.000000	0.000
FBtr0332689	1974	1792.326	0.000000	0.000
FBtr0086107	5316	5134.326	48.851216	2215.000
FBtr0072159	694	512.627	1.546256	7.000
FBtr0076218	2574	2392.326	0.953684	20.148
FBtr0076219	2478	2296.326	50.734608	1028.852
FBtr0113346	1241	1059.326	0.106895	1.000
FBtr0100083	570	388.681	0.000000	0.000
FBtr0079765	644	462.639	0.244761	1.000
FBtr0071734	1182	1000.326	0.113199	1.000
FBtr0071191	1056	874.326	10.989580	84.853
FBtr0345988	1286	1104.326	2.168343	21.147
